b2c_c2c,seller_id,declared_handling_days,acceptance_scan_timestamp,shipment_method_id,shipping_fee,carrier_min_estimate,carrier_max_estimate,item_zip,buyer_zip,category_id,item_price,quantity,payment_datetime,delivery_date,weight,weight_units,package_size,record_number
C2C,284466,2.0,2018-02-12 19:30:00.000-08:00,1,5.0,2,5,90248,33170,0,35.0,1,2018-02-09 17:31:05.000-08:00,2018-02-14,64,1,LARGE_PACKAGE,523
B2C,7498,,2019-03-13 21:37:00.000-07:00,0,0.0,3,5,87112,33868,0,44.95,1,2019-03-13 08:38:49.000-07:00,2019-03-16,0,1,PACKAGE_THICK_ENVELOPE,524
B2C,7482,3.0,2018-04-10 17:57:00.000-04:00,1,0.0,2,5,49548,40601,13,30.29,1,2018-04-09 05:35:45.000-04:00,2018-04-13,14,1,PACKAGE_THICK_ENVELOPE,525
B2C,2971,1.0,2018-01-15 13:26:00.000-08:00,0,4.1,3,5,94545,04547,13,0.99,4,2018-01-15 06:03:19.000-08:00,2018-01-18,3,1,LETTER,526
C2C,82941,2.0,2018-07-23 13:47:00.000-04:00,0,3.5,3,5,08527,03079,6,8.0,1,2018-07-21 19:41:34.000-04:00,2018-07-25,0,1,PACKAGE_THICK_ENVELOPE,527
B2C,337,0.0,2018-05-21 16:24:00.000-07:00,0,0.0,3,5,94112,55431,1,8.99,1,2018-05-20 21:31:03.000-07:00,2018-05-24,2,1,PACKAGE_THICK_ENVELOPE,528
C2C,255985,10.0,2018-06-17 16:37:00.000-04:00,0,2.99,3,5,48108,70663,6,10.64,1,2018-06-10 07:22:34.000-04:00,2018-06-21,0,1,PACKAGE_THICK_ENVELOPE,529
B2C,21902,1.0,2018-05-31 12:54:00.000-04:00,0,0.0,3,5,49461,78389,15,9.99,1,2018-05-31 11:30:41.000-04:00,2018-06-04,5,1,PACKAGE_THICK_ENVELOPE,530
B2C,1069,0.0,2018-11-12 15:21:00.000-06:00,0,0.0,3,5,78734,22556,2,16.85,1,2018-11-12 10:41:32.000-06:00,2018-11-14,0,1,PACKAGE_THICK_ENVELOPE,531
B2C,85463,1.0,2018-09-05 13:28:00.000-05:00,0,0.0,3,5,53184,53813,1,8.0,2,2018-09-02 12:44:12.000-05:00,2018-09-06,8,1,PACKAGE_THICK_ENVELOPE,532
C2C,3050526,2.0,2018-05-26 15:34:00.000-04:00,0,3.5,3,5,49444,32811,16,5.0,1,2018-05-23 09:11:36.000-04:00,2018-05-29,4,1,PACKAGE_THICK_ENVELOPE,533
C2C,856974,0.0,2019-05-30 13:20:00.000-04:00,2,0.0,2,9,15010,56553,9,42.0,1,2019-05-30 08:47:31.000-04:00,2019-06-01,16,1,PACKAGE_THICK_ENVELOPE,534
B2C,11605,1.0,2019-03-13 15:19:00.000-04:00,0,0.0,3,5,32955,32750,1,17.84,1,2019-03-12 16:13:01.000-04:00,2019-03-15,4,1,PACKAGE_THICK_ENVELOPE,535
B2C,788,1.0,2018-04-25 17:47:00.000-07:00,0,0.0,3,5,89706,24127,2,9.79,1,2018-04-24 14:14:14.000-07:00,2018-04-27,6,1,LETTER,536
B2C,788,1.0,2018-07-09 16:05:00.000-07:00,0,0.0,3,5,89706,61733,2,9.89,1,2018-07-08 04:05:19.000-07:00,2018-07-11,6,1,LETTER,537
B2C,788,1.0,2018-10-30 17:25:00.000-07:00,0,0.0,3,5,89706,64854,2,9.3,6,2018-10-29 19:00:39.000-07:00,2018-11-02,6,1,LETTER,538
B2C,788,1.0,2019-02-19 18:07:00.000-08:00,0,0.0,3,5,89706,61920,2,9.95,1,2019-02-16 06:36:55.000-08:00,2019-02-21,6,1,LETTER,539
B2C,788,1.0,2019-10-09 16:33:00.000-07:00,0,0.0,3,5,89706,16102,2,9.85,1,2019-10-09 05:59:11.000-07:00,2019-10-11,6,1,LETTER,540
B2C,788,1.0,2019-10-30 17:04:00.000-07:00,0,0.0,3,5,89706,70426,2,9.95,1,2019-10-29 12:58:31.000-07:00,2019-11-02,6,1,LETTER,541
B2C,21,0.0,2018-08-09 10:06:54.000-07:00,0,0.0,3,5,92345,60040,2,8.19,1,2018-08-08 11:22:13.000-07:00,2018-08-14,6,1,PACKAGE_THICK_ENVELOPE,542
B2C,21,0.0,2018-09-17 09:22:01.000-07:00,0,0.0,3,5,92345,94131,2,8.19,1,2018-09-17 05:21:33.000-07:00,2018-09-20,6,1,PACKAGE_THICK_ENVELOPE,543
B2C,21,0.0,2018-11-26 11:37:10.000-08:00,0,0.0,3,5,92345,32246,2,7.95,1,2018-11-26 06:59:53.000-08:00,2018-12-03,6,1,PACKAGE_THICK_ENVELOPE,544
B2C,5793,0.0,2018-02-21 23:33:00.000-05:00,0,0.0,3,5,46214,14477,17,14.75,1,2018-02-21 10:15:17.000-05:00,2018-02-24,7,1,PACKAGE_THICK_ENVELOPE,545
B2C,7091,1.0,2019-04-08 13:54:00.000-07:00,0,0.0,3,5,91803,44011,3,33.99,1,2019-04-06 06:19:04.000-07:00,2019-04-11,12,1,PACKAGE_THICK_ENVELOPE,546
B2C,21,0.0,2018-07-03 11:21:54.000-07:00,0,0.0,3,5,92345,68031,10,9.44,1,2018-07-02 13:40:18.000-07:00,2018-07-09,5,1,PACKAGE_THICK_ENVELOPE,547
B2C,21,0.0,2019-03-15 10:51:19.000-07:00,0,0.0,3,5,92345,74727,10,9.99,1,2019-03-14 10:55:29.000-07:00,2019-03-20,5,1,PACKAGE_THICK_ENVELOPE,548
B2C,1786,1.0,2018-04-23 14:00:00.000-04:00,0,0.0,3,5,07102,15332,15,13.99,1,2018-04-21 00:17:36.000-04:00,2018-04-25,3,1,PACKAGE_THICK_ENVELOPE,549
B2C,6278,1.0,2018-12-13 14:51:00.000-08:00,0,0.0,3,5,98632,32405,1,13.95,1,2018-12-13 03:53:40.000-08:00,2018-12-18,15,1,PACKAGE_THICK_ENVELOPE,550
C2C,1880130,1.0,2018-12-03 22:29:00.000-05:00,1,5.25,2,5,30068,98001,0,13.0,1,2018-12-02 12:47:41.000-05:00,2018-12-06,13,1,PACKAGE_THICK_ENVELOPE,551
B2C,5081,1.0,2018-09-15 19:41:00.000-04:00,0,0.0,3,5,08817,19146,2,10.99,1,2018-09-14 10:30:14.000-04:00,2018-09-17,3,1,PACKAGE_THICK_ENVELOPE,552
B2C,1634,1.0,2018-01-16 11:43:00.000-05:00,0,0.0,3,5,33178,91766,1,8.9,2,2018-01-14 22:53:51.000-05:00,2018-01-22,8,1,PACKAGE_THICK_ENVELOPE,553
B2C,206,0.0,2019-05-06 17:00:00.000-07:00,0,0.0,3,5,93308,29646,1,8.74,1,2019-05-03 18:05:43.000-07:00,2019-05-09,3,1,PACKAGE_THICK_ENVELOPE,554
B2C,206,0.0,2019-10-09 17:00:00.000-07:00,0,0.0,3,5,93308,78617,1,9.95,1,2019-10-09 04:50:23.000-07:00,2019-10-12,3,1,PACKAGE_THICK_ENVELOPE,555
B2C,63,,2018-02-16 10:16:26.000-05:00,0,0.0,3,5,07727,10550,1,22.86,1,2018-02-15 11:37:22.000-05:00,2018-02-21,3,1,PACKAGE_THICK_ENVELOPE,556
B2C,8613,2.0,2019-08-15 09:54:00.000-04:00,0,0.0,3,5,14207,37335,1,10.49,1,2019-08-13 20:24:01.000-04:00,2019-08-17,0,1,PACKAGE_THICK_ENVELOPE,557
B2C,549,1.0,2019-01-25 18:41:00.000-08:00,1,0.0,2,5,90048,92677,2,99.9,1,2019-01-25 13:36:30.000-08:00,2019-01-28,48,1,PACKAGE_THICK_ENVELOPE,558
C2C,290967,1.0,2018-07-10 15:21:00.000-06:00,0,3.0,3,5,85757,90732,2,17.95,1,2018-07-09 17:34:19.000-06:00,2018-07-12,3,1,PACKAGE_THICK_ENVELOPE,559
C2C,173459,1.0,2018-01-22 13:29:00.000-08:00,0,0.0,3,5,98045,92843,9,24.95,1,2018-01-20 13:42:18.000-08:00,2018-01-25,2,1,PACKAGE_THICK_ENVELOPE,560
B2C,337,0.0,2019-10-01 16:43:00.000-07:00,0,0.0,3,5,94112,59711,1,8.99,1,2019-10-01 13:44:00.000-07:00,2019-10-04,2,1,PACKAGE_THICK_ENVELOPE,561
B2C,400,1.0,2018-06-26 15:57:00.000-04:00,2,0.0,2,9,15213,000,5,7.99,1,2018-06-25 22:09:39.000-04:00,2018-06-28,4,1,PACKAGE_THICK_ENVELOPE,562
B2C,400,1.0,2018-09-06 16:00:00.000-04:00,2,0.0,2,9,15213,38863,5,7.99,1,2018-09-05 16:02:50.000-04:00,2018-09-08,4,1,PACKAGE_THICK_ENVELOPE,563
B2C,100593,3.0,2018-07-06 13:23:00.000-07:00,0,0.0,3,5,91768,35758,0,17.99,1,2018-07-05 20:39:56.000-07:00,2018-07-09,0,1,PACKAGE_THICK_ENVELOPE,564
B2C,10475,1.0,2018-09-12 17:10:00.000-04:00,0,0.0,3,5,07444,94965,21,101.98,1,2018-09-11 14:46:03.000-04:00,2018-09-15,14,1,PACKAGE_THICK_ENVELOPE,565
B2C,10475,1.0,2018-10-01 16:58:00.000-04:00,0,0.0,3,5,07444,91745,21,101.89,1,2018-09-28 15:59:06.000-04:00,2018-10-03,14,1,PACKAGE_THICK_ENVELOPE,566
B2C,10475,1.0,2018-11-08 16:50:00.000-05:00,0,0.0,3,5,07444,33647,21,94.99,1,2018-11-07 23:12:36.000-05:00,2018-11-13,14,1,PACKAGE_THICK_ENVELOPE,567
B2C,10475,1.0,2019-04-11 16:32:00.000-04:00,0,0.0,3,5,07444,36875,21,84.99,1,2019-04-11 00:46:30.000-04:00,2019-04-15,14,1,PACKAGE_THICK_ENVELOPE,568
B2C,1171,1.0,2018-05-01 15:05:00.000-05:00,0,0.0,3,5,75098,48658,17,1.99,1,2018-05-01 11:41:41.000-05:00,2018-05-04,2,1,PACKAGE_THICK_ENVELOPE,569
B2C,1171,1.0,2018-01-29 15:54:00.000-06:00,0,0.0,3,5,75098,12561,17,2.19,3,2018-01-29 04:15:10.000-06:00,2018-02-01,1,1,PACKAGE_THICK_ENVELOPE,570
B2C,1171,1.0,2019-02-07 11:50:00.000-06:00,0,0.0,3,5,76048,64057,17,1.69,1,2019-02-06 11:32:11.000-06:00,2019-02-13,1,1,PACKAGE_THICK_ENVELOPE,571
B2C,1171,1.0,2018-11-15 21:34:00.000-06:00,0,0.0,3,5,76048,43701,17,3.69,1,2018-11-14 23:17:28.000-06:00,2018-11-17,1,1,PACKAGE_THICK_ENVELOPE,572
B2C,4508,1.0,2019-06-17 13:14:00.000-04:00,0,0.0,3,5,34987,68147,4,13.99,1,2019-06-16 21:03:51.000-04:00,2019-06-19,2,1,PACKAGE_THICK_ENVELOPE,573
B2C,4508,1.0,2019-10-28 18:04:00.000-04:00,0,0.0,3,5,34987,78039,4,26.99,1,2019-10-26 21:17:12.000-04:00,2019-10-31,4,1,PACKAGE_THICK_ENVELOPE,574
B2C,3951,1.0,2018-12-20 23:16:00.000-05:00,1,0.0,2,5,18974,35475,9,22.59,1,2018-12-19 21:39:34.000-05:00,2018-12-24,48,1,PACKAGE_THICK_ENVELOPE,575
B2C,226889,2.0,2018-12-18 17:07:00.000-05:00,0,6.6,3,5,33016,49677,13,22.27,1,2018-12-18 15:25:08.000-05:00,2018-12-21,128,1,PACKAGE_THICK_ENVELOPE,576
B2C,15207,1.0,2019-05-13 15:43:00.000-04:00,1,0.0,2,5,33858,32068,1,5.49,1,2019-05-12 20:41:17.000-04:00,2019-05-15,0,1,PACKAGE_THICK_ENVELOPE,577
B2C,41998,1.0,2018-07-23 21:28:00.000-05:00,0,0.0,3,5,75050,46901,1,12.99,1,2018-07-22 16:35:46.000-05:00,2018-07-26,5,1,LETTER,578
B2C,25567,1.0,2018-01-03 15:19:00.000-06:00,3,3.12,2,8,76021,68116,14,2.99,1,2018-01-02 16:55:10.000-06:00,2018-01-08,32,1,PACKAGE_THICK_ENVELOPE,579
B2C,20083,0.0,2018-07-02 16:12:00.000-07:00,0,0.0,3,5,96003,19734,9,39.99,1,2018-06-29 13:38:10.000-07:00,2018-07-05,4,1,PACKAGE_THICK_ENVELOPE,580
B2C,11074,1.0,2019-09-21 14:56:00.000-07:00,0,0.0,3,5,91709,32940,6,45.88,1,2019-09-20 07:10:52.000-07:00,2019-09-23,48,1,PACKAGE_THICK_ENVELOPE,581
B2C,33821,2.0,2019-07-28 22:03:00.000-07:00,0,0.0,3,5,92626,44070,0,23.99,1,2019-07-28 19:55:03.000-07:00,2019-08-02,9,1,PACKAGE_THICK_ENVELOPE,582
B2C,2448,1.0,2018-02-01 18:45:00.000-08:00,1,0.0,2,5,91746,24301,11,52.99,1,2018-01-31 12:52:25.000-08:00,2018-02-03,32,1,PACKAGE_THICK_ENVELOPE,583
B2C,2971,1.0,2018-05-14 12:11:00.000-07:00,1,0.0,2,5,94545,90265,13,4.99,1,2018-05-11 16:48:29.000-07:00,2018-05-16,1,1,LETTER,584
B2C,45400,3.0,2019-01-15 15:33:00.000-08:00,0,0.0,3,5,92807,92231,1,25.2,1,2019-01-12 15:07:09.000-08:00,2019-01-16,8,1,PACKAGE_THICK_ENVELOPE,585
B2C,33451,0.0,2018-01-12 14:47:00.000-07:00,0,0.0,3,5,85339,19720,2,8.44,1,2018-01-12 10:37:45.000-07:00,2018-01-16,7,1,PACKAGE_THICK_ENVELOPE,586
B2C,162453,3.0,2018-06-22 11:30:00.000-04:00,0,3.0,3,5,12572,92660,9,10.0,1,2018-06-19 14:21:40.000-04:00,2018-06-25,10,1,PACKAGE_THICK_ENVELOPE,587
B2C,2532,1.0,2018-07-24 18:10:00.000-04:00,1,7.95,2,5,48382,29928,9,19.95,1,2018-07-23 08:32:14.000-04:00,2018-07-27,15,1,PACKAGE_THICK_ENVELOPE,588
B2C,13641,1.0,2018-05-04 12:39:00.000-05:00,0,0.0,3,5,76504,44699,6,1.79,1,2018-05-03 17:37:18.000-05:00,2018-05-07,1,1,PACKAGE_THICK_ENVELOPE,589
B2C,18545,1.0,2018-01-18 15:34:00.000-05:00,3,7.3,2,8,04281,48097,18,14.99,2,2018-01-16 16:24:46.000-05:00,2018-01-25,64,1,PACKAGE_THICK_ENVELOPE,590
B2C,18545,1.0,2018-04-04 14:54:00.000-04:00,3,5.44,2,8,04281,11727,18,14.99,1,2018-04-02 20:22:35.000-04:00,2018-04-06,64,1,PACKAGE_THICK_ENVELOPE,591
B2C,18545,3.0,2019-08-14 14:54:00.000-04:00,3,5.56,2,8,04281,11947,18,14.99,1,2019-08-13 16:58:37.000-04:00,2019-08-16,64,1,PACKAGE_THICK_ENVELOPE,592
B2C,166874,1.0,2018-08-03 19:55:00.000-04:00,4,0.0,2,9,10950,89117,9,5.68,1,2018-08-01 15:00:08.000-04:00,2018-08-06,7,1,PACKAGE_THICK_ENVELOPE,593
B2C,3822,1.0,2019-02-06 19:20:00.000-08:00,1,0.0,2,5,90621,44509,0,17.05,1,2019-02-05 14:06:01.000-08:00,2019-02-08,24,1,PACKAGE_THICK_ENVELOPE,594
B2C,1452,1.0,2018-06-28 14:08:00.000-07:00,0,0.0,3,5,91746,92392,1,8.0,1,2018-06-27 09:40:25.000-07:00,2018-06-29,4,1,PACKAGE_THICK_ENVELOPE,595
B2C,22636,1.0,2018-03-10 23:09:00.000-05:00,0,0.0,3,5,33013,68506,13,17.99,1,2018-03-09 03:32:36.000-05:00,2018-03-15,0,1,PACKAGE_THICK_ENVELOPE,596
B2C,7816,1.0,2019-10-23 18:00:00.000-04:00,0,6.95,3,5,19422,85234,4,69.95,1,2019-10-22 17:21:22.000-04:00,2019-10-25,0,1,PACKAGE_THICK_ENVELOPE,597
B2C,49903,1.0,2018-03-01 10:24:00.000-05:00,0,0.0,3,5,24520,000,8,12.32,1,2018-02-28 12:34:48.000-05:00,2018-03-03,2,1,PACKAGE_THICK_ENVELOPE,598
B2C,23244,1.0,2019-03-26 17:56:00.000-04:00,0,0.0,3,5,07723,23606,7,499.0,1,2019-03-25 21:12:20.000-04:00,2019-03-29,0,1,PACKAGE_THICK_ENVELOPE,599
B2C,1171,1.0,2019-08-26 18:07:00.000-05:00,0,0.0,3,5,76048,78642,17,3.99,3,2019-08-24 13:02:14.000-05:00,2019-08-28,1,1,PACKAGE_THICK_ENVELOPE,600
B2C,22279,1.0,2018-04-09 13:19:00.000-04:00,0,0.0,3,5,30188,30471,6,23.85,1,2018-04-08 22:18:12.000-04:00,2018-04-11,3,1,PACKAGE_THICK_ENVELOPE,601
B2C,21,0.0,2018-07-16 10:07:00.000-07:00,0,0.0,3,5,92345,92250,2,4.99,1,2018-07-15 20:17:17.000-07:00,2018-07-20,2,1,PACKAGE_THICK_ENVELOPE,602
B2C,47271,1.0,2018-03-13 14:54:00.000-07:00,1,8.46,2,5,95037,33157,9,16.8,1,2018-03-13 03:43:31.000-07:00,2018-03-19,9,1,PACKAGE_THICK_ENVELOPE,603
B2C,89561,4.0,2018-05-03 13:52:00.000-04:00,0,0.0,3,5,13681,17701,13,14.95,1,2018-05-02 17:15:01.000-04:00,2018-05-05,13,1,PACKAGE_THICK_ENVELOPE,604
B2C,3822,1.0,2019-04-01 15:37:00.000-07:00,0,6.9,3,5,90621,30213,0,11.65,2,2019-04-01 02:28:04.000-07:00,2019-04-03,32,1,PACKAGE_THICK_ENVELOPE,605
B2C,1171,1.0,2018-05-10 01:28:00.000-05:00,0,3.29,3,5,75098,76028,17,1.39,5,2018-05-08 23:10:19.000-05:00,2018-05-10,1,1,PACKAGE_THICK_ENVELOPE,606
B2C,1171,1.0,2018-08-27 15:10:00.000-05:00,0,0.0,3,5,76048,42726,17,1.39,1,2018-08-25 20:21:04.000-05:00,2018-08-31,1,1,PACKAGE_THICK_ENVELOPE,607
B2C,48942,1.0,2018-07-20 14:38:00.000-07:00,0,3.49,3,5,90046,76520,0,12.73,1,2018-07-19 06:20:24.000-07:00,2018-07-23,4,1,PACKAGE_THICK_ENVELOPE,608
B2C,1365,1.0,2018-11-19 20:05:00.000-06:00,0,3.59,3,5,68601,27376,6,6.45,2,2018-11-17 20:49:51.000-06:00,2018-11-21,0,1,PACKAGE_THICK_ENVELOPE,609
B2C,1365,1.0,2019-07-06 18:11:00.000-05:00,0,4.1,3,5,68601,27376,6,6.45,2,2019-07-05 07:28:02.000-05:00,2019-07-08,0,1,PACKAGE_THICK_ENVELOPE,610
B2C,791,1.0,2018-04-25 23:06:53.000-07:00,2,0.0,2,9,85225,55448,8,8.99,1,2018-04-25 20:27:01.000-07:00,2018-05-01,0,1,PACKAGE_THICK_ENVELOPE,611
B2C,33593,1.0,2018-03-13 16:51:00.000-07:00,5,0.0,2,5,91306,87112,2,19.95,1,2018-03-11 13:49:00.000-07:00,2018-03-16,32,1,PACKAGE_THICK_ENVELOPE,612
B2C,65676,1.0,2019-08-03 11:26:00.000-04:00,1,0.0,2,5,40502,75855,7,5.95,1,2019-08-02 20:51:07.000-04:00,2019-08-05,8,1,PACKAGE_THICK_ENVELOPE,613
B2C,15022,3.0,2019-04-22 11:56:00.000-07:00,0,0.0,3,5,95035,95823,13,19.89,1,2019-04-19 11:41:48.000-07:00,2019-04-24,9,1,PACKAGE_THICK_ENVELOPE,614
B2C,15022,3.0,2019-07-02 09:51:00.000-07:00,0,0.0,3,5,95035,91765,13,20.69,1,2019-07-01 14:48:17.000-07:00,2019-07-05,9,1,PACKAGE_THICK_ENVELOPE,615
B2C,15022,3.0,2019-09-09 12:20:00.000-07:00,0,0.0,3,5,95035,99206,13,22.99,1,2019-09-08 18:46:18.000-07:00,2019-09-11,9,1,PACKAGE_THICK_ENVELOPE,616
B2C,3460,1.0,2018-01-16 15:13:00.000-06:00,0,0.0,3,5,52160,45320,10,12.34,2,2018-01-14 13:57:28.000-06:00,2018-01-19,7,1,PACKAGE_THICK_ENVELOPE,617
B2C,63,0.0,2018-04-26 12:51:57.000-04:00,0,0.0,3,5,07727,35133,1,26.95,1,2018-04-25 19:01:16.000-04:00,2018-05-05,3,1,PACKAGE_THICK_ENVELOPE,618
B2C,6961,1.0,2018-06-22 16:09:00.000-04:00,0,0.0,3,5,08050,54114,2,14.8,1,2018-06-21 15:17:58.000-04:00,2018-06-25,16,1,LETTER,619
B2C,33821,2.0,2018-05-01 08:59:00.000-07:00,5,6.9,2,5,92626,03904,0,23.99,1,2018-04-28 06:24:57.000-07:00,2018-05-03,8,1,PACKAGE_THICK_ENVELOPE,620
B2C,139,1.0,2018-03-08 16:13:00.000-05:00,0,0.0,3,5,29681,37130,5,109.97,1,2018-03-07 14:08:04.000-05:00,2018-03-10,8,1,LETTER,621
B2C,56190,2.0,2018-05-07 15:42:00.000-05:00,0,3.8,3,5,58402,20912,0,5.49,1,2018-05-04 11:15:55.000-05:00,2018-05-09,13,1,PACKAGE_THICK_ENVELOPE,622
B2C,1171,1.0,2019-09-03 15:47:00.000-05:00,0,3.99,3,5,76048,53059,17,1.79,1,2019-09-02 10:49:28.000-05:00,2019-09-06,2,1,PACKAGE_THICK_ENVELOPE,623
C2C,592243,0.0,2018-05-26 10:42:00.000-07:00,0,0.0,3,5,93221,19150,2,9.95,3,2018-05-25 20:16:21.000-07:00,2018-05-29,11,1,PACKAGE_THICK_ENVELOPE,624
B2C,54756,0.0,2018-02-21 00:32:00.000-06:00,0,0.0,3,5,55304,85020,1,15.0,1,2018-02-16 11:31:43.000-06:00,2018-02-24,3,1,PACKAGE_THICK_ENVELOPE,625
B2C,206,0.0,2018-09-07 16:21:00.000-07:00,0,0.0,3,5,93308,91803,1,29.99,1,2018-09-06 17:01:40.000-07:00,2018-09-10,11,1,PACKAGE_THICK_ENVELOPE,626
B2C,4238,1.0,2018-11-24 23:45:00.000-06:00,0,0.0,3,5,77041,45365,9,19.0,1,2018-11-21 13:48:41.000-06:00,2018-11-28,0,1,PACKAGE_THICK_ENVELOPE,627
B2C,606,0.0,2019-04-22 17:26:00.000-04:00,0,0.0,3,5,33611,92278,2,5.5,1,2019-04-20 05:03:05.000-04:00,2019-04-25,4,1,PACKAGE_THICK_ENVELOPE,628
B2C,1885,1.0,2018-12-21 16:01:00.000-08:00,1,0.0,2,5,98674,33155,10,12.95,1,2018-12-21 15:01:36.000-08:00,2018-12-24,32,1,PACKAGE_THICK_ENVELOPE,629
B2C,92790,0.0,2019-04-18 16:30:00.000-04:00,1,15.95,2,5,37814,04014,9,19.95,1,2019-04-18 14:18:21.000-04:00,2019-04-20,0,1,PACKAGE_THICK_ENVELOPE,630
B2C,21,0.0,2018-08-14 10:36:56.000-07:00,0,0.0,3,5,92345,78574,2,8.29,2,2018-08-13 16:12:40.000-07:00,2018-08-18,7,1,PACKAGE_THICK_ENVELOPE,631
B2C,21,0.0,2018-12-04 10:51:56.000-08:00,0,0.0,3,5,92345,33177,2,8.99,1,2018-12-03 21:44:22.000-08:00,2018-12-12,7,1,PACKAGE_THICK_ENVELOPE,632
B2C,21,0.0,2019-04-25 10:12:43.000-07:00,0,0.0,3,5,92345,60162,2,8.99,1,2019-04-25 00:54:35.000-07:00,2019-04-30,7,1,PACKAGE_THICK_ENVELOPE,633
B2C,24254,0.0,2018-04-06 16:22:00.000-07:00,0,0.0,3,5,92404,89110,9,27.99,1,2018-04-06 10:52:24.000-07:00,2018-04-09,32,1,PACKAGE_THICK_ENVELOPE,634
B2C,15065,1.0,2018-09-27 14:52:00.000-04:00,5,8.99,2,5,48843,30813,6,139.95,1,2018-09-26 19:17:57.000-04:00,2018-10-01,32,1,PACKAGE_THICK_ENVELOPE,635
B2C,45133,1.0,2019-02-15 13:17:00.000-05:00,0,0.2,3,5,47396,33572,2,1.01,1,2019-02-15 11:15:04.000-05:00,2019-02-19,2,1,PACKAGE_THICK_ENVELOPE,636
B2C,2852,1.0,2019-02-04 13:28:00.000-06:00,0,0.0,3,5,60614,95356,2,23.98,1,2019-02-01 16:50:17.000-06:00,2019-02-06,4,1,PACKAGE_THICK_ENVELOPE,637
B2C,5093,4.0,2018-08-02 20:50:00.000-05:00,0,0.0,3,5,54220,01960,0,9.33,1,2018-07-29 01:30:41.000-05:00,2018-08-04,0,1,NONE,638
B2C,20713,3.0,2019-09-23 13:14:00.000-04:00,0,0.0,3,5,29445,39773,30,1.3,1,2019-09-23 00:12:18.000-04:00,2019-09-25,0,1,PACKAGE_THICK_ENVELOPE,639
B2C,9003,2.0,2019-01-08 19:51:00.000-06:00,0,3.95,3,5,60004,08701,25,500.0,1,2019-01-06 11:16:34.000-06:00,2019-01-10,0,1,PACKAGE_THICK_ENVELOPE,640
B2C,7086,1.0,2018-02-20 15:59:00.000-08:00,0,0.7,3,5,78247-3426,48911,2,6.22,1,2018-02-17 13:31:10.000-08:00,2018-02-23,0,1,PACKAGE_THICK_ENVELOPE,641
B2C,6145,1.0,2018-07-02 18:19:00.000-04:00,1,0.0,2,5,11520,55378,1,20.55,1,2018-07-01 00:59:49.000-04:00,2018-07-05,0,1,LETTER,642
B2C,17317,0.0,2018-12-01 11:03:00.000-05:00,0,1.99,3,5,46774,54301,17,3.99,1,2018-11-30 22:06:07.000-05:00,2018-12-04,0,1,PACKAGE_THICK_ENVELOPE,643
B2C,15317,1.0,2018-07-16 17:17:00.000-07:00,8,5.0,2,5,92648,45405,6,39.99,1,2018-07-14 15:54:49.000-07:00,2018-07-18,32,1,LARGE_PACKAGE,644
B2C,6145,1.0,2018-11-25 09:47:00.000-05:00,1,0.0,2,5,11520,40353,1,35.8,1,2018-11-22 15:19:27.000-05:00,2018-11-29,160,1,PACKAGE_THICK_ENVELOPE,645
B2C,6145,1.0,2018-12-10 20:33:00.000-05:00,1,0.0,2,5,11520,50010,1,35.8,2,2018-12-07 13:21:32.000-05:00,2018-12-13,160,1,PACKAGE_THICK_ENVELOPE,646
B2C,1366,0.0,2019-03-13 15:35:00.000-04:00,1,0.0,2,5,49065,18705,1,299.95,1,2019-03-12 20:50:23.000-04:00,2019-03-15,64,1,PACKAGE_THICK_ENVELOPE,647
C2C,380718,1.0,2019-03-18 20:54:00.000-04:00,0,0.0,3,5,17403,34773,7,44.8,1,2019-03-13 14:42:45.000-04:00,2019-03-21,0,1,LETTER,648
C2C,1472750,2.0,2018-10-10 14:10:00.000-07:00,0,3.95,3,5,95757,67901,7,5.95,1,2018-10-09 14:48:10.000-07:00,2018-10-13,9,1,PACKAGE_THICK_ENVELOPE,649
B2C,1634,1.0,2019-08-16 16:03:00.000-04:00,0,0.0,3,5,33178,19611,1,8.0,1,2019-08-15 09:27:45.000-04:00,2019-08-19,15,1,PACKAGE_THICK_ENVELOPE,650
B2C,2928,1.0,2018-05-21 16:15:00.000-07:00,0,0.0,3,5,94518,89074,5,11.78,1,2018-05-21 09:32:25.000-07:00,2018-05-23,4,1,PACKAGE_THICK_ENVELOPE,651
B2C,2928,1.0,2018-08-27 17:33:00.000-07:00,0,0.0,3,5,94518,98501,5,11.3,1,2018-08-26 14:21:22.000-07:00,2018-08-30,4,1,PACKAGE_THICK_ENVELOPE,652
B2C,2928,1.0,2018-10-05 16:56:00.000-07:00,0,0.0,3,5,94518,11702,5,11.3,1,2018-10-04 20:02:29.000-07:00,2018-10-09,4,1,PACKAGE_THICK_ENVELOPE,653
B2C,2928,1.0,2019-06-24 15:02:00.000-07:00,0,0.0,3,5,94518,43125,5,10.99,1,2019-06-23 14:43:53.000-07:00,2019-06-27,4,1,PACKAGE_THICK_ENVELOPE,654
B2C,606,0.0,2018-03-05 17:16:00.000-05:00,0,0.0,3,5,33611,20902,2,4.5,1,2018-03-05 14:24:24.000-05:00,2018-03-10,4,1,PACKAGE_THICK_ENVELOPE,655
C2C,511372,1.0,2019-07-11 16:40:00.000-07:00,0,5.0,3,5,91316,18634,0,13.99,1,2019-07-09 16:33:12.000-07:00,2019-07-15,32,1,PACKAGE_THICK_ENVELOPE,656
