b2c_c2c,seller_id,acceptance_scan_timestamp,shipment_method_id,shipping_fee,carrier_min_estimate,carrier_max_estimate,category_id,item_price,quantity,payment_datetime,delivery_date,package_size,buyer_state,item_state,delivery_time_buss_days,acceptance_scan_timestamp seconds,payment_datetime seconds,delivery_date seconds,new_weight,new_declared_handling_days
B2C,12010,2018-01-26 02:07:00+00:00,0,0.0,3,5,5,10.99,1,2018-01-25 00:26:22+00:00,2018-01-29 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MO,NJ,3,1516932420,1516839982,1517184000,4,1
B2C,13159,2018-02-07 18:33:00+00:00,0,5.5,3,5,0,17.5,1,2018-02-06 16:57:29+00:00,2018-02-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,VA,PA,3,1518028380,1517936249,1518134400,13,1
B2C,9971,2018-02-10 01:41:00+00:00,0,0.0,3,5,0,11.98,1,2018-02-08 20:10:24+00:00,2018-02-12 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,NY,2,1518226860,1518120624,1518393600,6,1
B2C,66,2018-04-24 04:02:00+00:00,0,0.0,3,5,5,7.29,1,2018-04-22 02:29:21+00:00,2018-04-25 00:00:00+00:00,LETTER,VA,CA,2,1524542520,1524364161,1524614400,8,1
B2C,66,2018-05-08 06:33:00+00:00,0,0.0,3,5,5,7.29,2,2018-05-06 14:52:12+00:00,2018-05-14 00:00:00+00:00,LETTER,AR,CA,5,1525761180,1525618332,1526256000,8,1
B2C,8046,2018-05-15 08:27:00+00:00,1,0.0,2,5,3,26.52,2,2018-05-08 22:03:00+00:00,2018-05-17 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CO,CA,7,1526372820,1525816980,1526515200,112,1
B2C,206,2019-01-23 00:18:00+00:00,0,0.0,3,5,1,9.99,1,2019-01-20 00:56:40+00:00,2019-01-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MD,CA,2,1548202680,1547945800,1548288000,3,0
B2C,3575,2018-08-21 18:48:00+00:00,1,10.34,2,5,3,8.45,2,2018-08-20 21:45:26+00:00,2018-08-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OK,TN,4,1534877280,1534801526,1535068800,16,1
B2C,8104,2018-01-11 00:23:00+00:00,5,0.0,2,5,2,74.99,1,2018-01-09 17:23:05+00:00,2018-01-12 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,NY,3,1515630180,1515518585,1515715200,8,1
B2C,55425,2018-05-23 20:53:00+00:00,4,0.0,2,9,13,34.99,1,2018-05-22 21:22:39+00:00,2018-05-26 00:00:00+00:00,NONE,CO,CA,4,1527108780,1527024159,1527292800,8,1
B2C,770,2019-03-15 05:09:00+00:00,5,0.0,2,5,12,19.92,1,2019-03-13 17:41:38+00:00,2019-03-18 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MI,CA,3,1552626540,1552498898,1552867200,80,1
B2C,770,2019-05-10 05:11:00+00:00,5,0.0,2,5,12,19.92,1,2019-05-08 17:20:11+00:00,2019-05-14 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MD,CA,4,1557465060,1557336011,1557792000,80,1
B2C,8652,2018-03-12 21:45:00+00:00,0,0.0,3,5,15,4.86,1,2018-03-12 03:29:20+00:00,2018-03-15 00:00:00+00:00,LETTER,AR,NC,3,1520891100,1520825360,1521072000,3,1
B2C,1195,2018-02-22 21:42:00+00:00,0,0.0,3,5,12,11.99,1,2018-02-22 03:29:17+00:00,2018-02-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,FL,3,1519335720,1519270157,1519603200,1,0
B2C,4151,2019-06-17 20:50:00+00:00,0,0.0,3,5,12,10.64,1,2019-06-17 06:58:20+00:00,2019-06-20 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NM,IN,3,1560804600,1560754700,1560988800,4,1
B2C,44599,2018-07-10 16:15:00+00:00,0,3.99,3,5,3,15.0,1,2018-07-06 20:45:07+00:00,2018-07-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OR,LA,5,1531239300,1530909907,1531440000,16,1
B2C,234,2018-03-02 22:03:00+00:00,0,0.0,3,5,5,7.49,1,2018-03-01 19:09:25+00:00,2018-03-05 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,SC,NE,2,1520028180,1519931365,1520208000,8,1
B2C,1382,2018-04-24 03:14:00+00:00,0,0.0,3,5,11,22.99,1,2018-04-20 21:28:28+00:00,2018-04-26 00:00:00+00:00,NONE,NJ,CA,4,1524539640,1524259708,1524700800,6,1
B2C,1382,2018-05-15 01:09:00+00:00,0,0.0,3,5,11,22.99,1,2018-05-14 04:33:41+00:00,2018-05-16 00:00:00+00:00,NONE,CA,CA,2,1526346540,1526272421,1526428800,6,1
B2C,6651,2019-04-03 21:52:00+00:00,0,0.0,3,5,10,7.95,1,2019-04-02 23:41:21+00:00,2019-04-05 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MA,TX,3,1554328320,1554248481,1554422400,12,1
B2C,73530,2019-10-29 15:43:00+00:00,0,3.78,3,5,2,20.8,1,2019-10-29 06:28:57+00:00,2019-11-01 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IA,NY,3,1572363780,1572330537,1572566400,4,1
B2C,1885,2019-04-29 22:34:00+00:00,0,0.0,3,5,10,24.95,1,2019-04-28 04:00:56+00:00,2019-05-02 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,KY,WA,3,1556577240,1556424056,1556755200,32,1
B2C,6561,2018-04-23 23:24:00+00:00,0,0.0,3,5,9,22.99,1,2018-04-21 19:41:47+00:00,2018-04-25 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,CA,2,1524525840,1524339707,1524614400,8,2
C2C,1432185,2018-02-22 20:41:00+00:00,3,3.17,2,8,17,10.0,1,2018-02-20 10:34:01+00:00,2018-02-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,PA,VA,4,1519332060,1519122841,1519430400,32,3
B2C,178936,2018-05-01 16:08:00+00:00,0,3.9,3,5,0,12.79,1,2018-05-01 10:44:42+00:00,2018-05-03 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OH,LA,2,1525190880,1525171482,1525305600,16,1
B2C,8885,2018-02-07 03:57:00+00:00,0,0.0,3,5,2,9.74,1,2018-02-03 20:58:53+00:00,2018-02-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,-1,CA,4,1517975820,1517691533,1518134400,5,1
B2C,8097,2019-05-21 17:41:00+00:00,0,1.99,3,5,1,13.99,1,2019-05-19 01:13:08+00:00,2019-05-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WI,NY,4,1558460460,1558228388,1558656000,3,2
C2C,982313,2019-03-09 20:06:00+00:00,0,5.99,3,5,20,43.99,1,2019-03-09 02:02:46+00:00,2019-03-11 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MS,WI,1,1552161960,1552096966,1552262400,8,2
B2C,251,2018-06-30 11:11:52+00:00,0,0.0,3,5,1,8.67,1,2018-06-29 14:56:33+00:00,2018-07-07 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WI,NJ,5,1530357112,1530284193,1530921600,3,0
B2C,219,2018-03-19 20:36:00+00:00,0,0.0,3,5,5,107.99,1,2018-03-18 00:44:54+00:00,2018-03-21 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,VA,NJ,2,1521491760,1521333894,1521590400,9,1
B2C,4256,2019-10-03 00:50:00+00:00,0,0.0,3,5,1,80.0,1,2019-10-02 02:33:59+00:00,2019-10-04 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IL,CA,3,1570063800,1569983639,1570147200,7,1
B2C,6561,2018-01-29 23:46:00+00:00,0,0.0,3,5,9,12.99,1,2018-01-27 17:22:14+00:00,2018-01-31 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OK,CA,2,1517269560,1517073734,1517356800,8,3
B2C,1740,2018-01-17 00:22:00+00:00,0,0.0,3,5,6,8.99,1,2018-01-14 06:07:52+00:00,2018-01-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,UT,4,1516148520,1515910072,1516579200,8,1
B2C,6635,2019-06-24 22:03:00+00:00,0,3.99,3,5,0,19.99,1,2019-06-24 16:51:54+00:00,2019-06-28 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,KS,AZ,4,1561413780,1561395114,1561680000,8,1
B2C,4135,2018-12-18 00:39:00+00:00,1,0.0,2,5,0,146.25,1,2018-12-16 20:13:29+00:00,2018-12-19 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IL,CA,2,1545093540,1544991209,1545177600,32,1
B2C,84349,2018-09-18 18:40:00+00:00,0,0.0,3,5,9,18.99,1,2018-09-18 17:37:59+00:00,2018-09-20 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AZ,MI,2,1537296000,1537292279,1537401600,5,2
B2C,251,2018-03-17 11:12:25+00:00,0,0.0,3,5,1,16.96,1,2018-03-17 01:58:25+00:00,2018-03-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,NJ,4,1521285145,1521251905,1521676800,3,0
B2C,3232,2018-03-22 23:26:00+00:00,1,8.85,2,5,0,9.2,1,2018-03-21 22:44:00+00:00,2018-03-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,UT,KY,3,1521761160,1521672240,1521849600,32,1
B2C,78468,2018-02-12 17:21:00+00:00,0,0.0,3,5,10,6.89,1,2018-02-10 22:39:13+00:00,2018-02-15 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OR,IL,3,1518456060,1518302353,1518652800,8,1
B2C,48436,2018-07-10 03:23:00+00:00,1,0.0,2,5,2,21.99,1,2018-07-09 02:46:36+00:00,2018-07-12 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,LA,CA,3,1531192980,1531104396,1531353600,8,1
B2C,65190,2019-03-05 03:39:00+00:00,2,0.0,2,9,1,12.0,1,2019-03-03 17:24:16+00:00,2019-03-06 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MD,KY,2,1551757140,1551633856,1551830400,8,2
B2C,6642,2018-09-06 16:40:00+00:00,0,0.0,3,5,3,33.9,1,2018-09-05 03:12:42+00:00,2018-09-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NC,NV,4,1536252000,1536117162,1536537600,8,3
C2C,1607735,2018-01-02 21:10:00+00:00,8,0.0,2,5,0,135.0,1,2018-01-02 17:39:45+00:00,2018-01-04 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MA,CA,2,1514927400,1514914785,1515024000,8,1
B2C,4414,2018-10-18 20:39:00+00:00,0,3.0,3,5,10,11.96,1,2018-10-17 23:03:29+00:00,2018-10-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,CT,3,1539895140,1539817409,1540166400,6,1
B2C,324,2019-01-30 23:52:37+00:00,4,0.0,2,9,10,33.99,1,2019-01-30 03:04:34+00:00,2019-01-31 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,ME,NY,2,1548892357,1548817474,1548892800,31,1
B2C,148,2018-02-19 22:19:00+00:00,0,0.0,3,5,1,7.25,1,2018-02-18 01:01:11+00:00,2018-02-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,VA,MO,2,1519078740,1518915671,1519257600,8,1
C2C,115772,2018-11-30 22:08:00+00:00,0,2.66,3,5,4,4.99,1,2018-11-29 01:19:56+00:00,2018-12-03 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WA,NC,3,1543615680,1543454396,1543795200,1,2
B2C,1151,2018-08-21 23:05:00+00:00,3,3.97,2,8,14,4.81,1,2018-08-19 15:01:39+00:00,2018-08-23 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,VA,3,1534892700,1534690899,1534982400,8,3
B2C,1153,2018-04-10 16:37:00+00:00,0,0.0,3,5,6,16.0,1,2018-04-09 20:31:24+00:00,2018-04-13 00:00:00+00:00,LETTER,GA,FL,4,1523378220,1523305884,1523577600,4,1
B2C,234,2018-01-29 23:12:00+00:00,0,0.0,3,5,5,4.85,1,2018-01-28 01:13:17+00:00,2018-01-31 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,NE,2,1517267520,1517101997,1517356800,8,1
B2C,1151,2018-03-08 22:32:00+00:00,3,3.98,2,8,14,4.68,1,2018-03-07 00:25:00+00:00,2018-03-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NC,VA,3,1520548320,1520382300,1520553600,8,3
B2C,191647,2018-02-07 21:47:00+00:00,0,0.0,3,5,5,29.99,1,2018-02-05 23:06:52+00:00,2018-02-08 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NC,NC,3,1518040020,1517872012,1518048000,8,1
B2C,5431,2018-03-26 18:14:00+00:00,0,0.0,3,5,2,12.95,1,2018-03-26 09:50:23+00:00,2018-03-28 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MA,KY,2,1522088040,1522057823,1522195200,3,2
B2C,135815,2018-04-14 18:19:00+00:00,0,0.0,3,5,9,5.95,1,2018-04-14 01:12:33+00:00,2018-04-17 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,VT,FL,2,1523729940,1523668353,1523923200,8,1
B2C,251,2019-04-01 16:30:36+00:00,0,0.0,3,5,1,25.27,1,2019-03-31 02:44:06+00:00,2019-04-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,NJ,6,1554136236,1554000246,1554768000,3,1
B2C,2484,2018-06-30 00:29:00+00:00,0,0.0,3,5,11,17.95,1,2018-06-28 21:37:25+00:00,2018-07-02 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,GA,2,1530318540,1530221845,1530489600,3,3
B2C,42646,2018-01-08 23:20:00+00:00,0,4.0,3,5,0,29.99,1,2018-01-07 12:53:25+00:00,2018-01-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,MO,5,1515453600,1515329605,1515801600,8,1
C2C,169650,2018-11-28 14:48:00+00:00,0,0.0,3,5,23,6.2,1,2018-11-27 05:01:20+00:00,2018-12-03 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,CA,5,1543416480,1543294880,1543795200,8,1
B2C,13053,2018-12-10 22:17:00+00:00,0,0.0,3,5,13,43.0,3,2018-12-10 00:19:13+00:00,2018-12-13 00:00:00+00:00,NONE,KY,MO,3,1544480220,1544401153,1544659200,8,0
B2C,21423,2019-02-22 20:05:00+00:00,1,18.93,2,5,1,43.86,1,2019-02-21 15:45:50+00:00,2019-02-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,KS,AZ,3,1550865900,1550763950,1551139200,8,1
C2C,4090,2018-02-07 23:08:00+00:00,0,0.0,3,5,1,29.99,1,2018-02-06 19:37:29+00:00,2018-02-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,CA,4,1518044880,1517945849,1518220800,32,1
B2C,2932,2019-07-10 05:35:00+00:00,1,0.0,2,5,1,11.59,1,2019-07-07 01:42:32+00:00,2019-07-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,MI,5,1562736900,1562463752,1562976000,480,1
B2C,125,2018-05-29 21:33:00+00:00,0,0.5,3,5,6,2.99,1,2018-05-29 15:36:17+00:00,2018-06-01 00:00:00+00:00,NONE,VA,CT,3,1527629580,1527608177,1527811200,8,0
B2C,1885,2019-01-17 23:36:00+00:00,1,0.0,2,5,13,20.95,1,2019-01-16 23:06:17+00:00,2019-01-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AZ,WA,3,1547768160,1547679977,1548115200,64,1
B2C,152222,2018-02-14 01:20:00+00:00,2,0.0,2,9,0,22.0,1,2018-02-10 05:49:04+00:00,2018-02-15 00:00:00+00:00,LETTER,TX,TX,4,1518571200,1518241744,1518652800,8,1
B2C,2348,2018-01-19 05:26:00+00:00,1,0.0,2,5,4,135.0,1,2018-01-18 00:57:12+00:00,2018-01-22 00:00:00+00:00,LETTER,WI,CA,3,1516339560,1516237032,1516579200,8,1
B2C,10655,2018-01-18 22:19:00+00:00,4,0.0,2,9,2,12.99,1,2018-01-17 22:56:58+00:00,2018-01-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,CA,3,1516313940,1516229818,1516579200,9,0
B2C,10655,2018-02-11 05:40:00+00:00,4,0.0,2,9,2,12.99,1,2018-02-09 20:28:01+00:00,2018-02-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MO,AZ,2,1518327600,1518208081,1518480000,9,0
B2C,23498,2018-05-02 01:29:00+00:00,0,0.0,3,5,2,7.99,1,2018-05-01 01:19:15+00:00,2018-05-03 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NJ,DC,3,1525224540,1525137555,1525305600,4,0
B2C,9320,2018-01-09 01:26:00+00:00,0,0.0,3,5,2,16.49,1,2018-01-05 01:18:57+00:00,2018-01-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,PA,NY,4,1515461160,1515115137,1515542400,6,1
B2C,3957,2018-02-02 21:18:00+00:00,0,0.0,3,5,3,10.95,1,2018-02-01 23:05:16+00:00,2018-02-05 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,LA,CA,2,1517606280,1517526316,1517788800,4,1
B2C,1213,2018-12-04 03:51:00+00:00,1,0.0,2,5,0,20.39,1,2018-12-01 22:32:35+00:00,2018-12-07 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IL,CA,4,1543895460,1543703555,1544140800,8,1
C2C,23034,2018-12-04 20:09:00+00:00,0,2.89,3,5,17,3.98,1,2018-12-03 23:17:02+00:00,2018-12-08 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AL,IL,5,1543954140,1543879022,1544227200,8,1
B2C,778,2018-02-14 03:52:00+00:00,0,0.0,3,5,10,13.51,1,2018-02-13 18:16:30+00:00,2018-02-14 00:00:00+00:00,LETTER,CA,-1,1,1518580320,1518545790,1518566400,8,1
B2C,778,2018-07-10 00:16:00+00:00,0,0.0,3,5,10,16.94,1,2018-07-02 19:43:34+00:00,2018-07-12 00:00:00+00:00,LETTER,LA,-1,7,1531181760,1530560614,1531353600,8,2
B2C,401,2019-01-04 14:38:00+00:00,0,0.0,3,5,10,46.49,1,2019-01-04 06:43:23+00:00,2019-01-07 00:00:00+00:00,LETTER,WV,TX,1,1546612680,1546584203,1546819200,8,1
B2C,219,2018-01-05 19:17:00+00:00,0,0.0,3,5,5,109.99,1,2018-01-05 01:01:49+00:00,2018-01-08 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WA,NJ,2,1515179820,1515114109,1515369600,9,1
B2C,8097,2019-07-29 18:25:00+00:00,0,0.0,3,5,28,15.99,1,2019-07-26 18:55:55+00:00,2019-08-01 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,KY,NY,4,1564424700,1564167355,1564617600,8,2
C2C,461715,2018-04-12 20:39:00+00:00,0,0.0,3,5,15,75.0,1,2018-04-12 00:25:39+00:00,2018-04-14 00:00:00+00:00,LARGE_PACKAGE,CA,CA,3,1523565540,1523492739,1523664000,8,3
B2C,148420,2018-06-26 17:37:00+00:00,0,0.0,3,5,10,26.99,1,2018-06-26 13:46:00+00:00,2018-06-29 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MA,MA,3,1530034620,1530020760,1530230400,9,1
B2C,9535,2018-10-20 04:49:00+00:00,0,0.0,3,5,1,18.05,1,2018-10-18 16:16:30+00:00,2018-10-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OK,CA,2,1540010940,1539879390,1540166400,8,1
B2C,4477,2018-11-23 21:44:00+00:00,4,0.0,2,9,2,37.99,1,2018-11-21 22:54:03+00:00,2018-11-27 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NV,NJ,3,1543009440,1542840843,1543276800,16,1
B2C,69229,2019-01-16 10:10:00+00:00,0,0.0,3,5,5,3.9,1,2019-01-14 21:47:49+00:00,2019-01-19 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OH,FL,5,1547633400,1547502469,1547856000,3,1
B2C,5106,2018-07-25 04:16:00+00:00,0,0.0,3,5,15,12.99,1,2018-07-23 03:04:59+00:00,2018-07-26 00:00:00+00:00,NONE,NC,CA,3,1532492160,1532315099,1532563200,8,3
B2C,27743,2018-05-29 20:26:00+00:00,1,0.0,2,5,1,33.96,1,2018-05-29 02:17:50+00:00,2018-06-01 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,OH,3,1527625560,1527560270,1527811200,8,1
B2C,214,2018-04-24 19:57:00+00:00,0,0.0,3,5,10,8.94,1,2018-04-23 23:42:52+00:00,2018-04-27 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,SC,FL,4,1524599820,1524526972,1524787200,6,0
B2C,26838,2018-01-09 22:51:00+00:00,0,0.0,3,5,0,9.95,1,2018-01-08 04:08:04+00:00,2018-01-16 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,TN,5,1515538260,1515384484,1516060800,8,1
C2C,968536,2019-04-10 02:15:00+00:00,1,0.0,2,5,6,39.99,1,2019-04-07 20:26:50+00:00,2019-04-11 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MA,NY,3,1554862500,1554668810,1554940800,32,1
B2C,100920,2018-08-05 02:14:00+00:00,1,0.0,2,5,10,11.99,1,2018-08-03 20:15:22+00:00,2018-08-06 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,PA,GA,1,1533435240,1533327322,1533513600,64,3
B2C,125,2018-09-24 21:25:00+00:00,0,0.4,3,5,6,2.99,1,2018-09-22 20:16:16+00:00,2018-09-27 00:00:00+00:00,NONE,TN,CT,3,1537824300,1537647376,1538006400,8,0
B2C,27377,2018-06-07 01:42:00+00:00,0,0.0,3,5,21,6.99,1,2018-06-05 22:45:53+00:00,2018-06-08 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,CA,3,1528335720,1528238753,1528416000,6,1
B2C,8032,2018-06-14 21:52:00+00:00,0,0.0,3,5,2,23.85,1,2018-06-13 22:11:08+00:00,2018-06-16 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,CA,3,1529013120,1528927868,1529107200,1,0
B2C,16591,2018-06-12 00:15:00+00:00,0,0.0,3,5,1,14.99,1,2018-06-10 23:44:32+00:00,2018-06-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,SC,CA,2,1528762500,1528674272,1528848000,4,1
B2C,401,2019-08-08 14:58:00+00:00,0,0.0,3,5,10,11.43,1,2019-08-07 16:48:42+00:00,2019-08-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,SC,TX,3,1565276280,1565196522,1565395200,8,1
B2C,8193,2018-05-19 23:57:00+00:00,6,0.0,2,5,0,34.75,1,2018-05-19 15:52:05+00:00,2018-05-21 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TN,TX,0,1526774220,1526745125,1526860800,8,0
B2C,85415,2018-01-16 20:09:00+00:00,8,0.0,2,5,1,17.99,1,2018-01-09 18:12:18+00:00,2018-01-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AL,FL,8,1516133340,1515521538,1516579200,16,1
B2C,7766,2018-03-05 18:11:00+00:00,0,0.0,3,5,2,65.99,1,2018-03-02 23:52:43+00:00,2018-03-07 00:00:00+00:00,NONE,CA,NY,3,1520273460,1520034763,1520380800,8,1
B2C,10592,2018-02-20 20:53:00+00:00,1,10.0,2,5,1,200.0,1,2018-02-18 02:00:25+00:00,2018-02-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OR,IN,2,1519159980,1518919225,1519257600,8,1
B2C,2455,2019-06-06 18:14:00+00:00,0,0.0,3,5,10,11.59,1,2019-06-05 02:59:49+00:00,2019-06-10 00:00:00+00:00,LETTER,IN,IL,4,1559844840,1559703589,1560124800,2,2
C2C,587552,2018-09-27 23:30:00+00:00,5,5.0,2,5,0,54.95,1,2018-09-27 05:09:05+00:00,2018-10-03 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,VA,OR,5,1538091000,1538024945,1538524800,32,2
B2C,582,2019-08-06 21:21:00+00:00,0,0.0,3,5,19,6.27,1,2019-08-06 17:43:50+00:00,2019-08-08 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MI,VA,2,1565126460,1565113430,1565222400,4,1
B2C,3166,2018-01-17 22:13:00+00:00,0,0.0,3,5,12,14.95,1,2018-01-15 18:38:07+00:00,2018-01-19 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IL,KS,3,1516227180,1516041487,1516320000,8,1
B2C,1253,2018-12-19 23:06:00+00:00,1,0.0,2,5,15,75.99,1,2018-12-16 23:58:17+00:00,2018-12-21 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,KY,NV,4,1545260760,1545004697,1545350400,8,1
B2C,24356,2018-03-08 15:09:00+00:00,6,5.95,2,5,0,24.99,1,2018-03-08 02:25:12+00:00,2018-03-12 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CT,KY,3,1520521740,1520475912,1520812800,32,1
B2C,2819,2019-03-20 19:52:00+00:00,0,0.0,3,5,0,8.95,1,2019-03-20 13:14:42+00:00,2019-03-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OH,AR,2,1553111520,1553087682,1553212800,4,0
B2C,8887,2018-03-26 20:39:00+00:00,5,6.95,2,5,0,29.99,1,2018-03-24 22:50:10+00:00,2018-03-28 00:00:00+00:00,LETTER,SC,CA,2,1522096740,1521931810,1522195200,16,1
B2C,2819,2018-01-11 22:01:00+00:00,0,0.0,3,5,0,12.99,1,2018-01-10 22:01:10+00:00,2018-01-16 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OH,AR,3,1515708060,1515621670,1516060800,4,0
B2C,342207,2018-01-20 22:35:00+00:00,2,0.0,2,9,2,14.99,2,2018-01-20 16:14:38+00:00,2018-01-27 00:00:00+00:00,LARGE_PACKAGE,IL,CO,5,1516487700,1516464878,1517011200,8,1
B2C,2819,2018-10-30 20:53:00+00:00,0,0.0,3,5,0,6.95,1,2018-10-30 05:13:06+00:00,2018-11-01 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,AR,2,1540932780,1540876386,1541030400,4,1
B2C,2819,2019-05-06 21:13:00+00:00,0,0.0,3,5,0,6.95,1,2019-05-05 19:29:36+00:00,2019-05-08 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,AR,2,1557177180,1557084576,1557273600,4,0
B2C,2819,2018-08-29 19:57:00+00:00,0,0.0,3,5,0,9.95,1,2018-08-29 04:38:04+00:00,2018-08-31 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CO,AR,3,1535572620,1535517484,1535673600,4,1
B2C,45252,2018-03-27 04:29:00+00:00,0,0.0,3,5,0,75.0,1,2018-03-25 20:08:42+00:00,2018-04-02 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,ID,TX,5,1522124940,1522008522,1522627200,11,1
B2C,7498,2019-03-23 20:55:00+00:00,0,0.0,3,5,6,24.95,1,2019-03-23 16:51:09+00:00,2019-03-25 00:00:00+00:00,LETTER,-1,NM,0,1553374500,1553359869,1553472000,8,1
B2C,10060,2019-01-08 21:15:00+00:00,0,3.0,3,5,6,8.5,1,2019-01-08 12:35:52+00:00,2019-01-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IL,KS,2,1546982100,1546950952,1547078400,1,0
B2C,3559,2018-02-19 22:54:00+00:00,1,0.0,2,5,1,56.99,1,2018-02-19 15:09:41+00:00,2018-02-21 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CO,OR,1,1519080840,1519052981,1519171200,15,0
