b2c_c2c,seller_id,declared_handling_days,acceptance_scan_timestamp,shipment_method_id,shipping_fee,carrier_min_estimate,carrier_max_estimate,item_zip,buyer_zip,category_id,item_price,quantity,payment_datetime,delivery_date,weight,package_size,record_number,buyer_state,item_state,delivery_time_buss_days,acceptance_scan_timestamp seconds,payment_datetime seconds,delivery_date seconds,new_weight,new_declared_handling_days
B2C,4578,4.0,2018-01-24 11:27:00+00:00,2,0.0,2,9,91744,20724,0,12.99,1,2018-01-19 07:47:18+00:00,2018-01-25 00:00:00+00:00,0,NONE,2133,MD,CA,5,1516793220,1516348038,1516838400,8,4
B2C,100788,2.0,2018-03-22 20:39:00+00:00,6,6.5,2,5,31088,67120,0,26.0,1,2018-03-21 12:05:39+00:00,2018-03-24 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,2134,KS,GA,3,1521751140,1521633939,1521849600,32,2
B2C,2347,5.0,2018-01-17 18:15:23+00:00,4,0.0,2,9,08810,33122,0,11.4,1,2018-01-16 20:39:03+00:00,2018-01-23 00:00:00+00:00,0,NONE,2135,FL,NJ,5,1516212923,1516135143,1516665600,8,5
B2C,16784,1.0,2018-05-15 18:11:00+00:00,0,0.0,3,5,08742,22980,5,13.95,1,2018-05-15 16:22:02+00:00,2018-05-17 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,2136,VA,NJ,2,1526407860,1526401322,1526515200,8,1
B2C,2970,1.0,2018-09-11 15:22:00+00:00,0,0.0,3,5,03049,47304,0,89.0,1,2018-09-10 21:13:25+00:00,2018-09-14 00:00:00+00:00,4,LARGE_ENVELOPE,2137,IN,NH,4,1536679320,1536614005,1536883200,4,1
B2C,2970,1.0,2018-05-25 14:56:00+00:00,1,5.0,2,5,03049,10601,0,71.97,1,2018-05-24 20:12:38+00:00,2018-05-29 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,2138,NY,NH,2,1527260160,1527192758,1527552000,6,1
B2C,7962,1.0,2019-09-17 17:24:00+00:00,0,0.0,3,5,79015,80108,13,35.0,1,2019-09-16 23:28:49+00:00,2019-09-19 00:00:00+00:00,0,LETTER,2139,CO,TX,3,1568741040,1568676529,1568851200,8,1
C2C,1555715,2.0,2018-08-14 21:18:00+00:00,2,0.0,2,9,02025,08638,3,18.0,1,2018-08-06 15:58:45+00:00,2018-08-14 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,2140,NJ,MA,6,1534281480,1533571125,1534204800,8,2
B2C,234,1.0,2018-04-03 22:10:00+00:00,0,0.0,3,5,69361,53718,5,7.8,1,2018-04-02 12:14:19+00:00,2018-04-07 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,2141,WI,NE,5,1522793400,1522671259,1523059200,8,1
C2C,557956,1.0,2019-10-11 01:29:00+00:00,0,0.0,3,5,68465,03855,7,4.0,1,2019-10-09 01:23:53+00:00,2019-10-15 00:00:00+00:00,2,PACKAGE_THICK_ENVELOPE,2142,NH,NE,4,1570757340,1570584233,1571097600,2,1
B2C,1786,1.0,2019-09-03 22:19:00+00:00,0,0.0,3,5,07102,19604,15,19.99,1,2019-09-01 17:27:36+00:00,2019-09-05 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,2143,PA,NJ,2,1567549140,1567358856,1567641600,6,1
C2C,1652884,2.0,2019-04-03 04:00:00+00:00,1,8.2,2,5,10305,66212,3,70.0,1,2019-03-28 19:17:45+00:00,2019-04-08 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,2144,KS,NY,7,1554264000,1553800665,1554681600,16,2
B2C,18021,1.0,2018-02-22 23:23:00+00:00,0,0.0,3,5,85351,49203,0,14.67,2,2018-02-22 19:37:07+00:00,2018-02-26 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,2145,MI,AZ,2,1519341780,1519328227,1519603200,8,1
B2C,336,0.0,2018-03-12 20:15:00+00:00,0,0.0,3,5,11729,94066,5,8.29,2,2018-03-11 04:19:02+00:00,2018-03-19 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,2146,CA,NY,5,1520885700,1520741942,1521417600,3,0
B2C,13941,1.0,2018-01-29 23:40:00+00:00,0,0.0,3,5,37323,33823,3,6.95,2,2018-01-29 18:53:29+00:00,2018-01-31 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,2147,FL,TN,2,1517269200,1517252009,1517356800,8,1
B2C,19388,1.0,2018-08-16 20:59:00+00:00,0,0.0,3,5,07304,87571,2,10.4,1,2018-08-16 17:41:24+00:00,2018-08-20 00:00:00+00:00,12,PACKAGE_THICK_ENVELOPE,2148,NM,NJ,2,1534453140,1534441284,1534723200,12,1
B2C,14093,1.0,2018-04-06 00:35:00+00:00,0,0.8,3,5,75061,46032,13,4.29,1,2018-04-04 18:45:30+00:00,2018-04-10 00:00:00+00:00,2,PACKAGE_THICK_ENVELOPE,2149,IN,TX,4,1522974900,1522867530,1523318400,2,1
B2C,14093,1.0,2018-06-27 22:10:00+00:00,0,3.5,3,5,75061,28056,13,5.72,2,2018-06-27 19:20:28+00:00,2018-06-30 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,2150,NC,TX,3,1530137400,1530127228,1530316800,4,1
B2C,444,2.0,2019-08-26 22:22:00+00:00,0,0.0,3,5,73102,28640,19,381.6,2,2019-08-24 22:11:37+00:00,2019-08-28 00:00:00+00:00,0,LETTER,2151,NC,OK,2,1566858120,1566684697,1566950400,8,2
B2C,1130,1.0,2018-05-22 00:25:00+00:00,0,0.0,3,5,64081,80219,1,14.49,1,2018-05-19 23:18:29+00:00,2018-05-23 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,2152,CO,MO,2,1526948700,1526771909,1527033600,3,1
B2C,514058,2.0,2018-03-09 23:32:00+00:00,0,0.0,3,5,90022,63366,0,7.84,1,2018-03-08 21:31:21+00:00,2018-03-12 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,2153,MO,CA,2,1520638320,1520544681,1520812800,8,2
B2C,106258,,2018-08-20 22:21:00+00:00,0,0.0,3,5,000,000,13,6.99,1,2018-08-18 17:09:53+00:00,2018-08-23 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,2154,-1,-1,3,1534803660,1534612193,1534982400,16,1
C2C,419040,3.0,2019-08-03 14:42:00+00:00,0,0.0,3,5,46034,94134,3,30.0,1,2019-07-31 04:00:00+00:00,2019-08-05 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,2155,CA,IN,3,1564843320,1564545600,1564963200,32,3
B2C,75572,1.0,2018-01-23 18:50:00+00:00,0,6.0,3,5,89146,15340,3,11.0,2,2018-01-23 01:29:19+00:00,2018-01-25 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,2156,PA,NV,3,1516733400,1516670959,1516838400,32,1
B2C,29978,1.0,2018-02-15 17:51:00+00:00,3,6.18,2,8,63109,98072,14,34.99,1,2018-02-15 04:36:53+00:00,2018-02-20 00:00:00+00:00,48,PACKAGE_THICK_ENVELOPE,2157,WA,MO,3,1518717060,1518669413,1519084800,48,1
B2C,19698,1.0,2018-06-01 01:12:00+00:00,0,3.75,3,5,37214,33460,9,5.95,1,2018-05-30 17:10:17+00:00,2018-06-02 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,2158,FL,TN,3,1527815520,1527700217,1527897600,6,1
B2C,21675,,2018-10-02 21:21:00+00:00,0,0.0,3,5,98936,23237,10,6.99,1,2018-10-01 19:07:38+00:00,2018-10-05 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,2159,VA,WA,4,1538515260,1538420858,1538697600,16,1
B2C,2468,1.0,2019-04-04 19:11:00+00:00,3,0.0,2,8,28805,85367,16,37.98,1,2019-04-03 23:09:03+00:00,2019-04-09 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,2160,AZ,NC,4,1554405060,1554332943,1554768000,32,1
B2C,2468,1.0,2019-07-31 20:01:00+00:00,3,0.0,2,8,28805,93755,16,33.81,1,2019-07-30 15:49:59+00:00,2019-08-06 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,2161,CA,NC,5,1564603260,1564501799,1565049600,32,1
B2C,456,1.0,2018-02-25 01:37:00+00:00,0,0.0,3,5,90640,08879,11,7.59,1,2018-02-23 15:05:22+00:00,2018-02-27 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,2162,NJ,CA,2,1519522620,1519398322,1519689600,8,1
C2C,623952,1.0,2018-05-31 22:34:00+00:00,0,0.0,3,5,52722,02062,0,15.0,1,2018-05-31 02:00:31+00:00,2018-06-02 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,2163,MA,IA,3,1527806040,1527732031,1527897600,8,1
B2C,3334,3.0,2018-03-29 23:12:00+00:00,0,0.0,3,5,510620,03598,0,19.39,1,2018-03-26 19:32:02+00:00,2018-03-31 00:00:00+00:00,0,LETTER,2164,NH,-1,5,1522365120,1522092722,1522454400,8,3
B2C,2455,2.0,2018-10-31 16:24:00+00:00,0,0.0,3,5,61108,53805,10,14.99,1,2018-10-31 10:10:34+00:00,2018-11-02 00:00:00+00:00,13,PACKAGE_THICK_ENVELOPE,2165,WI,IL,2,1541003040,1540980634,1541116800,13,2
B2C,3448,0.0,2018-10-28 02:19:00+00:00,0,0.0,3,5,90740,15317,12,12.49,1,2018-10-26 15:25:04+00:00,2018-10-29 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2166,PA,CA,1,1540693140,1540567504,1540771200,1,0
B2C,125,0.0,2018-04-16 21:59:00+00:00,0,0.5,3,5,06492,10541,6,4.36,1,2018-04-16 04:14:34+00:00,2018-04-18 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2167,NY,CT,2,1523915940,1523852074,1524009600,1,0
C2C,153003,3.0,2018-02-08 03:13:00+00:00,0,0.0,3,5,76014,95336,9,7.99,1,2018-01-22 01:57:10+00:00,2018-02-10 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,2168,CA,TX,15,1518059580,1516586230,1518220800,4,3
B2C,5895,2.0,2019-01-29 01:21:57+00:00,0,3.97,3,5,91733,33774,13,3.59,3,2019-01-28 03:29:38+00:00,2019-02-01 00:00:00+00:00,35,PACKAGE_THICK_ENVELOPE,2169,FL,CA,4,1548724917,1548646178,1548979200,35,2
C2C,94466,0.0,2018-01-11 01:58:00+00:00,1,0.0,2,5,10065,20852,2,79.95,1,2018-01-10 04:56:01+00:00,2018-01-12 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,2170,MD,NY,3,1515635880,1515560161,1515715200,8,0
B2C,53645,5.0,2018-01-10 21:39:00+00:00,3,0.0,2,8,06010,74361,16,3.63,1,2018-01-08 02:12:40+00:00,2018-01-16 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,2171,OK,CT,5,1515620340,1515377560,1516060800,16,5
B2C,13941,1.0,2019-08-19 22:30:00+00:00,0,0.0,3,5,37323,69341,7,14.95,1,2019-08-18 16:07:57+00:00,2019-08-22 00:00:00+00:00,5,PACKAGE_THICK_ENVELOPE,2172,NE,TN,3,1566253800,1566144477,1566432000,5,1
B2C,89102,2.0,2018-03-23 16:53:00+00:00,1,0.0,2,5,07060,57702,15,14.99,1,2018-03-21 16:19:19+00:00,2018-03-26 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,2173,SD,NJ,3,1521823980,1521649159,1522022400,16,2
B2C,18961,1.0,2018-03-10 02:37:00+00:00,0,0.0,3,5,90806,54481,2,7.94,1,2018-03-08 21:32:47+00:00,2018-03-13 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,2174,WI,CA,3,1520649420,1520544767,1520899200,4,1
B2C,13941,1.0,2018-08-20 20:59:00+00:00,0,0.0,3,5,37323,76087,7,14.95,1,2018-08-19 18:53:20+00:00,2018-08-22 00:00:00+00:00,5,PACKAGE_THICK_ENVELOPE,2175,TX,TN,2,1534798740,1534704800,1534896000,5,1
C2C,717935,2.0,2018-01-10 05:49:00+00:00,0,0.0,3,5,43623,61705,1,6.25,1,2018-01-08 19:48:57+00:00,2018-01-11 00:00:00+00:00,0,LETTER,2176,IL,OH,3,1515563340,1515440937,1515628800,8,2
B2C,77980,2.0,2018-03-08 08:28:00+00:00,2,0.0,2,9,516555,76120,11,89.99,1,2018-03-07 00:20:52+00:00,2018-03-12 00:00:00+00:00,0,NONE,2177,TX,-1,4,1520497680,1520382052,1520812800,8,2
B2C,456,1.0,2018-05-01 04:00:00+00:00,0,0.0,3,5,90640,29550,31,12.34,1,2018-04-29 01:36:12+00:00,2018-05-03 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,2178,SC,CA,3,1525147200,1524965772,1525305600,8,1
B2C,1151,5.0,2018-07-01 09:45:00+00:00,3,0.0,2,8,22033,18302,14,15.87,1,2018-06-22 11:19:18+00:00,2018-07-02 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,2179,PA,VA,6,1530438300,1529666358,1530489600,8,5
B2C,1813,1.0,2018-12-03 20:48:00+00:00,0,0.0,3,5,37129,08882,13,14.99,1,2018-12-03 00:19:05+00:00,2018-12-06 00:00:00+00:00,10,PACKAGE_THICK_ENVELOPE,2180,NJ,TN,3,1543870080,1543796345,1544054400,10,1
B2C,125,0.0,2018-04-06 23:11:00+00:00,0,2.99,3,5,06492,28037,6,6.02,1,2018-04-06 12:37:20+00:00,2018-04-09 00:00:00+00:00,1,NONE,2181,NC,CT,1,1523056260,1523018240,1523232000,1,0
B2C,125,0.0,2018-10-27 19:08:00+00:00,0,0.6,3,5,06492,30107,6,3.6,2,2018-10-27 01:05:41+00:00,2018-10-31 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2182,GA,CT,3,1540667280,1540602341,1540944000,1,0
B2C,4224,0.0,2018-03-12 21:03:00+00:00,0,0.0,3,5,33126,33122,5,7.95,1,2018-03-10 23:11:24+00:00,2018-03-13 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2183,FL,FL,1,1520888580,1520723484,1520899200,1,0
B2C,4224,0.0,2018-08-27 21:34:00+00:00,0,0.0,3,5,33126,21212,5,7.95,1,2018-08-25 18:37:18+00:00,2018-08-30 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2184,MD,FL,3,1535405640,1535222238,1535587200,1,0
B2C,4224,0.0,2018-09-26 21:12:00+00:00,0,0.0,3,5,33126,98662,5,4.95,1,2018-09-26 00:15:23+00:00,2018-09-29 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2185,WA,FL,4,1537996320,1537920923,1538179200,1,0
B2C,1195,0.0,2018-02-15 21:31:00+00:00,0,0.0,3,5,33442,78217,12,11.98,1,2018-02-15 01:09:37+00:00,2018-02-20 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2186,TX,FL,3,1518730260,1518656977,1519084800,1,0
B2C,1195,0.0,2018-02-27 22:55:00+00:00,0,0.0,3,5,33442,67114,12,11.98,4,2018-02-27 04:24:22+00:00,2018-03-02 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2187,KS,FL,4,1519772100,1519705462,1519948800,1,0
B2C,1195,0.0,2018-03-05 21:49:00+00:00,0,0.0,3,5,33442,37127,12,11.98,2,2018-03-04 01:37:53+00:00,2018-03-08 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2188,TN,FL,3,1520286540,1520127473,1520467200,1,0
B2C,1195,0.0,2018-03-05 21:49:00+00:00,0,0.0,3,5,33442,70433,12,11.98,1,2018-03-05 04:58:02+00:00,2018-03-08 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2189,LA,FL,3,1520286540,1520225882,1520467200,1,0
B2C,1195,0.0,2018-04-09 20:56:00+00:00,0,0.0,3,5,33442,95208,12,11.98,1,2018-04-09 02:50:11+00:00,2018-04-12 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2190,CA,FL,3,1523307360,1523242211,1523491200,1,0
B2C,1195,1.0,2018-06-27 20:30:00+00:00,0,0.0,3,5,33442,40422,12,11.89,1,2018-06-26 19:06:59+00:00,2018-06-30 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2191,KY,FL,4,1530131400,1530040019,1530316800,1,1
B2C,24368,1.0,2018-04-06 22:35:00+00:00,0,0.0,3,5,92683,33169,0,99.75,1,2018-04-06 02:52:00+00:00,2018-04-09 00:00:00+00:00,5,PACKAGE_THICK_ENVELOPE,2192,FL,CA,2,1523054100,1522983120,1523232000,5,1
B2C,1253,1.0,2018-11-27 04:00:00+00:00,1,0.0,2,5,89130,27023,11,19.99,1,2018-11-26 07:33:28+00:00,2018-11-30 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,2193,NC,NV,4,1543291200,1543217608,1543536000,8,1
B2C,1151,3.0,2018-12-27 17:01:00+00:00,3,3.98,2,8,22033,43917,14,8.69,1,2018-12-26 23:36:11+00:00,2018-12-29 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,2194,OH,VA,3,1545930060,1545867371,1546041600,8,3
B2C,63,1.0,2018-12-28 15:16:55+00:00,0,0.0,3,5,07727,29572,1,14.66,1,2018-12-27 22:37:22+00:00,2019-01-02 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,2195,SC,NJ,3,1546010215,1545950242,1546387200,3,1
C2C,68029,1.0,2018-01-31 04:32:00+00:00,0,0.0,3,5,91436,24210,6,15.0,1,2018-01-30 02:16:47+00:00,2018-02-01 00:00:00+00:00,4,LARGE_ENVELOPE,2196,VA,CA,3,1517373120,1517278607,1517443200,4,1
B2C,24983,2.0,2018-05-08 19:41:00+00:00,0,0.0,3,5,90045,95206,2,43.0,1,2018-05-04 21:20:11+00:00,2018-05-11 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,2197,CA,CA,5,1525808460,1525468811,1525996800,6,2
B2C,187,1.0,2019-02-19 18:38:00+00:00,0,0.0,3,5,32561,11596,13,6.28,1,2019-02-15 18:32:37+00:00,2019-02-23 00:00:00+00:00,5,PACKAGE_THICK_ENVELOPE,2198,NY,FL,5,1550601480,1550255557,1550880000,5,1
C2C,809937,2.0,2018-10-25 20:48:00+00:00,2,8.69,2,9,28277,17252,0,15.99,1,2018-10-25 02:09:19+00:00,2018-10-27 00:00:00+00:00,49,PACKAGE_THICK_ENVELOPE,2199,PA,NC,3,1540500480,1540433359,1540598400,49,2
B2C,7893,2.0,2018-04-16 17:34:00+00:00,0,3.95,3,5,03867,92555,7,27.99,1,2018-04-14 14:57:32+00:00,2018-04-20 00:00:00+00:00,10,PACKAGE_THICK_ENVELOPE,2200,CA,NH,4,1523900040,1523717852,1524182400,10,2
B2C,1813,1.0,2018-07-10 20:18:00+00:00,0,0.0,3,5,37129,34691,10,12.99,1,2018-07-10 11:53:04+00:00,2018-07-12 00:00:00+00:00,8,LARGE_ENVELOPE,2201,FL,TN,2,1531253880,1531223584,1531353600,8,1
B2C,12373,1.0,2018-01-17 20:20:00+00:00,0,2.77,3,5,32618,32257,8,3.99,1,2018-01-17 04:03:25+00:00,2018-01-18 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,2202,FL,FL,2,1516220400,1516161805,1516233600,16,1
B2C,247329,,2018-01-17 00:42:00+00:00,0,5.95,3,5,64064,18015,2,18.0,1,2018-01-12 23:45:45+00:00,2018-01-19 00:00:00+00:00,0,NONE,2203,PA,MO,4,1516149720,1515800745,1516320000,8,1
B2C,436,1.0,2019-02-01 01:01:00+00:00,0,0.0,3,5,07004,70420,9,7.59,1,2019-01-31 05:34:21+00:00,2019-02-04 00:00:00+00:00,14,PACKAGE_THICK_ENVELOPE,2204,LA,NJ,2,1548982860,1548912861,1549238400,14,1
B2C,436,1.0,2019-08-01 22:31:00+00:00,0,0.0,3,5,07004,93401,9,8.95,1,2019-08-01 11:51:25+00:00,2019-08-03 00:00:00+00:00,14,PACKAGE_THICK_ENVELOPE,2205,CA,NJ,2,1564698660,1564660285,1564790400,14,1
B2C,10252,1.0,2018-08-31 14:32:00+00:00,0,0.0,3,5,37228,60506,2,18.95,1,2018-08-31 01:46:28+00:00,2018-09-04 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,2206,IL,TN,2,1535725920,1535679988,1536019200,4,1
B2C,16591,1.0,2018-03-22 01:23:00+00:00,0,0.0,3,5,91007,07047,1,15.99,1,2018-03-21 00:13:41+00:00,2018-03-24 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,2207,NJ,CA,4,1521681780,1521591221,1521849600,4,1
B2C,1629,3.0,2018-04-20 01:00:00+00:00,0,0.0,3,5,528000,30215,5,4.48,1,2018-04-16 13:15:05+00:00,2018-04-23 00:00:00+00:00,0,LETTER,2208,GA,-1,5,1524186000,1523884505,1524441600,8,3
B2C,549,1.0,2018-07-13 01:46:00+00:00,0,0.0,3,5,90048,25541,2,15.9,1,2018-07-11 21:31:27+00:00,2018-07-14 00:00:00+00:00,5,LETTER,2209,WV,CA,3,1531446360,1531344687,1531526400,5,1
B2C,2563,0.0,2019-10-15 18:59:00+00:00,2,10.95,2,9,16510,14420,10,80.0,1,2019-10-15 03:04:25+00:00,2019-10-17 00:00:00+00:00,80,PACKAGE_THICK_ENVELOPE,2210,NY,PA,2,1571165940,1571108665,1571270400,80,0
B2C,219,1.0,2018-01-16 21:29:00+00:00,0,0.0,3,5,07055,10040,5,2.99,1,2018-01-15 01:20:09+00:00,2018-01-19 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2211,NY,NJ,3,1516138140,1515979209,1516320000,1,1
B2C,219,1.0,2018-02-08 21:04:00+00:00,0,0.0,3,5,07055,01902,5,2.99,2,2018-02-08 16:00:38+00:00,2018-02-10 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2212,MA,NJ,2,1518123840,1518105638,1518220800,1,1
B2C,219,1.0,2018-10-26 19:31:00+00:00,0,0.0,3,5,07055,95240,5,3.99,1,2018-10-26 16:52:04+00:00,2018-10-29 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2213,CA,NJ,1,1540582260,1540572724,1540771200,1,1
B2C,219,1.0,2019-01-07 21:53:00+00:00,0,0.0,3,5,07055,44121,5,2.94,3,2019-01-06 23:50:09+00:00,2019-01-10 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2214,OH,NJ,3,1546897980,1546818609,1547078400,1,1
B2C,219,1.0,2019-01-09 21:31:00+00:00,0,0.0,3,5,07055,91901,5,3.99,1,2019-01-08 20:18:09+00:00,2019-01-12 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2215,CA,NJ,4,1547069460,1546978689,1547251200,1,1
B2C,219,1.0,2019-05-20 21:10:00+00:00,0,0.0,3,5,07055,92555,5,4.99,1,2019-05-20 09:26:56+00:00,2019-05-23 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2216,CA,NJ,3,1558386600,1558344416,1558569600,1,1
B2C,219,2.0,2019-10-16 19:29:00+00:00,0,0.0,3,5,07055,08401,5,4.99,1,2019-10-15 19:57:14+00:00,2019-10-18 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2217,NJ,NJ,3,1571254140,1571169434,1571356800,1,2
B2C,44527,1.0,2018-06-22 05:07:00+00:00,0,0.0,3,5,32207,33183,13,9.8,1,2018-06-21 13:19:54+00:00,2018-06-23 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,2218,FL,FL,2,1529644020,1529587194,1529712000,8,1
B2C,125,0.0,2018-04-06 23:09:00+00:00,0,1.95,3,5,06492,40291,6,5.65,1,2018-04-06 10:09:51+00:00,2018-04-09 00:00:00+00:00,3,NONE,2219,KY,CT,1,1523056140,1523009391,1523232000,3,0
B2C,125,0.0,2019-06-24 21:35:00+00:00,0,0.7,3,5,06492,43078,6,5.99,1,2019-06-24 15:53:24+00:00,2019-06-26 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,2220,OH,CT,2,1561412100,1561391604,1561507200,3,0
C2C,481042,3.0,2019-01-05 22:21:00+00:00,0,0.0,3,5,32258,23237,1,29.99,1,2019-01-02 17:38:56+00:00,2019-01-09 00:00:00+00:00,5,LARGE_ENVELOPE,2221,VA,FL,5,1546726860,1546450736,1546992000,5,3
C2C,1033558,3.0,2018-02-10 16:55:00+00:00,0,0.0,3,5,45503,78201,0,10.0,1,2018-02-10 02:31:13+00:00,2018-02-12 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,2222,TX,OH,1,1518281700,1518229873,1518393600,4,3
C2C,710470,1.0,2018-09-25 15:55:00+00:00,1,0.0,2,5,61065,53578,9,18.95,1,2018-09-24 16:46:28+00:00,2018-09-27 00:00:00+00:00,37,PACKAGE_THICK_ENVELOPE,2223,WI,IL,3,1537890900,1537807588,1538006400,37,1
B2C,139,1.0,2018-01-10 23:32:00+00:00,1,0.0,2,5,29681,60532,11,144.97,1,2018-01-09 14:13:29+00:00,2018-01-12 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,2224,IL,SC,3,1515627120,1515507209,1515715200,32,1
B2C,6221,2.0,2019-05-08 23:08:00+00:00,1,0.0,2,5,07036,11971,9,17.5,1,2019-05-07 22:27:45+00:00,2019-05-09 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,2225,NY,NJ,2,1557356880,1557268065,1557360000,8,2
B2C,10347,1.0,2019-02-09 22:01:00+00:00,0,3.5,3,5,90034,70754,1,8.95,1,2019-02-09 14:28:43+00:00,2019-02-11 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,2226,LA,CA,0,1549749660,1549722523,1549843200,8,1
B2C,21,0.0,2018-04-02 16:21:59+00:00,0,0.0,3,5,92345,14304,2,11.09,1,2018-03-31 00:43:16+00:00,2018-04-06 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,2227,NY,CA,5,1522686119,1522456996,1522972800,8,0
B2C,39655,5.0,2018-01-18 16:04:00+00:00,1,0.0,2,5,80653,98203,20,22.49,1,2018-01-17 16:37:10+00:00,2018-01-22 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,2228,WA,CO,3,1516291440,1516207030,1516579200,32,5
B2C,187,1.0,2018-11-05 23:07:00+00:00,0,0.0,3,5,32561,34266,13,4.7,1,2018-11-02 18:56:55+00:00,2018-11-07 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,2229,FL,FL,3,1541459220,1541185015,1541548800,1,1
B2C,436,3.0,2018-02-03 01:53:00+00:00,0,0.0,3,5,07004,16701,9,6.95,1,2018-02-02 00:56:35+00:00,2018-02-05 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,2230,PA,NJ,2,1517622780,1517532995,1517788800,4,3
B2C,1253,1.0,2018-12-18 23:16:00+00:00,1,0.0,2,5,89130,58078,11,21.99,1,2018-12-18 13:00:38+00:00,2018-12-21 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,2231,ND,NV,3,1545174960,1545138038,1545350400,8,1
B2C,118104,1.0,2018-02-16 18:20:00+00:00,0,0.0,3,5,90504,28709,2,9.89,1,2018-02-15 23:01:28+00:00,2018-02-20 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,2232,NC,CA,2,1518805200,1518735688,1519084800,8,1
B2C,336,0.0,2018-03-30 21:10:00+00:00,2,0.0,2,9,11729,93001,15,13.99,1,2018-03-30 07:41:47+00:00,2018-04-02 00:00:00+00:00,12,PACKAGE_THICK_ENVELOPE,2233,CA,NY,1,1522444200,1522395707,1522627200,12,0
B2C,194,1.0,2018-04-05 00:11:00+00:00,0,0.0,3,5,518000,01609,5,6.99,1,2018-04-03 18:16:35+00:00,2018-04-06 00:00:00+00:00,0,LETTER,2234,MA,-1,3,1522887060,1522779395,1522972800,8,1
